FLUX AL 9.0 9.0 1
521.50	516.75	543.50	561.00	582.75	587.25	589.00	587.00	622.50	582.00	520.75	504.75	486.50	467.50	476.75	510.75	488.25	463.25	459.00	489.25	513.50	510.25	488.00	485.00	480.75	482.00	511.50	534.25	581.25	530.75	495.00	545.75	555.25	530.75	505.50	494.00	478.75	466.00	482.75	493.50	
405.75	414.00	439.75	433.50	477.50	451.00	483.75	522.50	588.00	489.25	438.00	431.75	424.50	392.75	398.50	405.75	408.75	436.75	471.50	494.00	511.25	506.25	469.75	448.75	443.50	420.50	421.50	500.00	494.25	517.50	514.50	487.00	468.25	470.50	462.00	441.00	421.25	406.75	409.25	442.00	
452.00	401.50	397.00	352.00	405.75	398.50	374.75	479.00	497.00	513.75	556.75	513.50	461.50	426.25	415.50	403.75	408.25	424.50	447.75	457.25	452.00	452.75	429.75	396.00	374.50	348.00	310.25	325.75	372.00	434.75	423.75	414.75	408.25	373.50	350.50	337.25	333.50	345.75	338.75	395.75	
402.25	426.25	424.75	386.00	299.25	387.50	294.75	255.25	301.75	303.00	298.75	383.50	436.00	378.25	328.75	312.50	313.75	330.00	354.00	377.75	382.75	373.50	334.25	313.50	327.50	342.00	309.50	259.75	304.00	359.00	333.50	310.50	298.50	278.75	279.75	286.50	296.00	275.75	368.75	424.25	
350.00	373.50	342.50	315.00	274.25	296.50	239.75	215.75	267.00	251.75	251.25	327.75	275.50	289.75	281.50	272.75	272.50	282.50	293.00	300.50	309.25	301.75	287.00	287.25	300.25	322.75	321.00	288.25	255.25	276.50	321.00	270.00	267.25	252.75	259.50	271.00	265.75	224.75	290.50	342.25	
337.00	343.25	316.50	299.50	282.75	256.00	241.50	234.50	267.00	323.75	318.25	313.75	338.25	308.75	308.75	309.25	321.25	325.25	332.00	331.75	339.50	338.50	334.50	310.75	302.50	305.25	312.25	315.25	336.75	344.25	326.25	401.25	384.25	379.50	334.75	317.50	311.00	282.00	301.50	334.75	
320.50	392.00	381.50	332.75	267.75	240.25	268.75	284.75	311.75	337.50	339.25	364.75	365.25	315.25	299.75	353.00	328.50	329.75	337.50	329.25	324.50	309.50	283.50	241.25	223.00	219.50	229.00	249.75	285.75	311.25	287.75	449.00	441.50	434.25	423.00	345.75	265.75	244.50	252.25	284.50	
295.50	344.00	400.00	392.50	346.50	314.25	293.75	312.25	325.25	324.00	326.75	312.00	284.50	284.00	318.00	323.00	300.25	305.75	357.00	378.50	381.00	355.50	335.25	302.50	255.00	230.25	228.75	243.25	273.75	290.25	293.00	361.00	466.00	425.25	378.50	325.75	221.00	226.00	251.00	278.00	
302.75	314.75	373.75	342.50	268.25	318.50	272.25	277.00	284.75	304.00	315.75	308.50	250.00	311.00	317.00	336.25	338.75	281.75	311.50	335.25	360.75	353.00	338.25	326.00	291.25	256.50	239.75	240.75	263.75	285.25	306.50	316.75	354.50	377.00	357.25	265.75	225.25	229.00	249.50	279.00	
314.75	286.00	312.25	305.00	269.25	284.00	306.00	324.75	326.75	338.25	353.75	340.00	275.00	316.50	295.25	327.00	356.75	323.00	325.00	336.00	366.25	382.25	380.50	370.75	341.75	301.00	298.50	295.75	288.25	296.25	312.75	304.25	339.75	369.50	322.00	300.00	280.00	278.25	296.75	312.25	
415.25	398.75	379.25	371.00	350.50	348.00	381.25	397.00	405.75	408.75	410.75	402.50	372.25	348.00	321.00	308.50	343.50	383.25	388.50	355.50	385.00	402.00	399.75	396.25	368.25	358.75	370.25	386.75	396.25	388.75	372.25	349.75	309.50	284.50	303.75	339.00	377.25	411.50	428.00	424.00	
459.00	454.25	454.00	448.00	423.75	420.25	451.25	461.75	474.00	475.00	455.00	452.25	445.75	435.75	423.00	423.00	438.50	458.00	465.75	432.75	455.00	463.25	455.00	455.25	439.75	416.50	419.75	442.25	452.50	453.75	453.50	469.00	355.75	329.25	359.00	376.25	407.00	439.25	451.25	456.75	
435.00	442.50	462.00	457.00	446.75	456.75	451.50	451.25	450.75	448.50	428.25	425.50	420.75	429.50	445.75	490.00	495.50	515.75	515.75	506.25	501.50	506.25	510.00	515.00	511.00	491.75	463.00	471.00	463.00	460.25	464.50	456.25	448.50	438.75	448.50	454.75	458.50	451.75	442.75	440.00	
475.50	491.00	488.50	524.25	553.00	605.25	593.25	544.75	510.25	605.00	611.00	630.75	613.00	616.50	638.00	630.00	599.75	595.50	543.25	491.50	486.75	500.50	500.25	500.25	496.25	490.50	469.75	456.00	458.25	466.75	453.00	471.75	578.00	607.75	571.75	519.75	457.00	418.25	421.00	468.00	
731.00	735.25	737.00	738.75	740.00	739.00	735.75	730.75	735.25	738.75	739.00	738.00	738.00	738.75	738.00	735.75	733.00	729.75	598.75	508.25	520.25	538.50	575.00	608.00	643.50	663.50	672.75	658.25	663.75	703.25	682.50	675.75	715.25	666.00	623.25	610.00	591.25	632.75	709.25	726.00	
722.25	723.75	725.25	727.75	729.75	731.00	731.50	731.75	731.25	730.75	730.25	730.00	729.75	729.25	728.50	727.75	726.00	724.25	721.75	719.50	717.25	715.50	713.25	712.50	714.00	715.50	717.25	719.75	721.00	719.50	716.75	714.00	713.00	713.00	715.00	715.75	718.00	718.75	720.25	721.50	
FLUX IR 9.0 9.0 2
